orig_indexA,orig_indexB,addressA,addressB,score
9701,163,"Grail Court Hotel, Station street Burton-Upon-TrentStaffordshire, East Staffordshire, West Midlands, DE141BN","Grail Court Hotel, Station Street, Burton-on-Trent, , United Kingdom, East Staffordshire, West Midlands, DE141BN",0.8
9704,344,"Three Queens Hotel, One Bridge Street Burton upon TrentStaffordshire, East Staffordshire, West Midlands, DE141SY","Three Queen's Hotel, 1, Bridge Street, Burton-on-Trent, , United Kingdom, East Staffordshire, West Midlands, DE141SY",0.8
9709,2108,"Hoar Cross Hall, Maker Lane.Hoar Cross Hoar CrossBurton upon TrentStaffordshire, East Staffordshire, West Midlands, DE138QS","Hoar Cross Hall, Maker Lane, Burton-on-Trent, , United Kingdom, East Staffordshire, West Midlands, DE138QS",0.8
9746,8263,"The Grange Hotel, Barton Road Thurston Bury St EdmundsThurstonSuffolk, Mid Suffolk, East of England, IP313PQ","The Grange Hotel, Barton Road, Bury St Edmunds, Mid Suffolk, East of England, IP313PQ",0.8
9747,165,"The Bull Inn, The Street Barton Mills Barton MillsMildenhall Bury St Edmunds, West Suffolk, East of England, IP286AA","The Bull Inn, The Street, Bury St Edmunds, , United Kingdom, West Suffolk, East of England, IP286AA",0.8
9800,8263,"The Grange Hotel, Barton Road Thurston Bury St EdmundsThurstonSuffolk, Mid Suffolk, East of England, IP313PQ","The Grange Hotel, Barton Road, Bury St Edmunds, Mid Suffolk, East of England, IP313PQ",0.8
9801,165,"The Bull Inn, The Street Barton Mills Barton MillsMildenhall Bury St Edmunds, West Suffolk, East of England, IP286AA","The Bull Inn, The Street, Bury St Edmunds, , United Kingdom, West Suffolk, East of England, IP286AA",0.8
9893,5062,"The Palace Hotel Buxton and Spa, Palace Road Buxton, High Peak, East Midlands, SK176AG","Palace Hotel, Palace Road, Buxton, High Peak, East Midlands, SK176AG",0.8673
10372,5230,"Travelodge Cambridge Fourwentways, A11 Fourwentways Abington Cambridge, South Cambridgeshire, East of England, CB216AP","Travelodge, Fourwentways Services, Cambridge, South Cambridgeshire, East of England, CB216AP",0.8023
10392,5580,"Premier Inn Cambridge North, Huntingdon Road GirtonCambridgeshire, East of England, CB30DL","Premier Inn Cambridge North (Girton), Huntingdon Road, Cambridge, East of England, CB30DL",0.8
10664,1769,"Argyll Arms Hotel, Main Street CampbeltownArgyll, Argyll and Bute, PA286AB","The Argyll Arms, Main Street, Campbeltown, , GB, Argyll and Bute, PA286AB",0.8
10665,1419,"Carradale Hotel, Argyll Argyll, Argyll and Bute, PA286RY","Carradale Hotel, B879, Carradale, , GB, Argyll and Bute, PA286RY",0.8
10668,2706,"Craigard House Hotel, Low Askomil CampbeltownArgyll, Argyll and Bute, PA286EP","Craigard House - Hotel, Low Askomil, Campbeltown, , United Kingdom, Argyll and Bute, PA286EP",0.8
10668,9721,"Craigard House Hotel, Low Askomil CampbeltownArgyll, Argyll and Bute, PA286EP","Craiguard House Hotel, High Askomill, Campbeltown, Argyll and Bute, PA286EP",0.8
10670,1420,"Ashbank Hotel, Carradale CarradaleArgyll, Argyll and Bute, PA286RY","Ashbank Hotel, B879, Carradale, , GB, Argyll and Bute, PA286RY",0.8
10698,818,"Cross Keys Hotel, Main Street Canonbie CanonbieDumfriesshire, Dumfries and Galloway, DG140SY","Cross Keys Hotel, B7201, Canonbie, , United Kingdom, Dumfries and Galloway, DG140SY",0.8
10702,42,"Travelodge Canterbury Chaucer Central, IVY LANE CANTERBURY KENT, 63 CANTERBURY, South East, CT11TU","Travelodge Chaucer Central, 63, Ivy Lane, Canterbury, Kent, , GB, South East, CT11TU",0.8
10870,11127,"Park Plaza Cardiff, Greyfriars Rd Cardiff Wales, CF103AL","Park Plaza, Greyfriars Road, Cardiff, , GB, CF103AL",0.8713
10881,6565,"Clayton Hotel Cardiff, St Mary Street Cardiff Wales, CF101GD","Clayton Hotel, Saint Mary Street, Cardiff, CF101GD",0.871
10884,4623,"ibis budget Cardiff Centre, Tyndall Street Cardiff, CF104BE","Ibis Budget, Tyndall Street, Cardiff, CF104BE",0.8783
10888,3672,"Ml Lodge, 108 St Mary Street Cardiff, CF101DX","ML Lodge, Saint Mary Street, Cardiff, , United Kingdom, CF101DX",0.871
10890,7109,"St Pierre Marriott Hotel & Country Club, St Pierre Park Chepstow, Monmouthshire, NP166YA","St Pierre Country Club, Chepstow, Monmouthshire, NP166YA",0.8356
10915,4802,"Tadross Hotel, 271 Holton Rd Barry, Vale of Glamorgan, CF634HT","Tadross Hotel, 271, Holton Road, Vale of Glamorgan, CF634HT",0.87
10919,3167,"Travelodge Cardiff Atlantic Wharf, Atlantic Wharf Leisure Park Hemingway Rd Cardiff, CF104JY","Travelodge, Hemingway Road, Cardiff, , GB, CF104JY",0.8769
10940,3334,"Jolyons Boutique Hotel, Bute Cresent Cardiff, CF105AN","Jolyons Boutique Hotel, Bute Crescent, Cardiff, , United Kingdom, CF105AN",0.888
10968,3342,"Manor Parc Hotel, Thornhill Road  Cardiff, CF149UA","Manor Parc Country Hotel & Restaurant, Thornhill Road, Cardiff, , GB, CF149UA",0.8
10971,2573,"Glendale Hotel, Plymouth Road PenarthCardiff, Vale of Glamorgan, CF643DH","Glendale Hotel, 8-10, Plymouth Road, Penarth, , United Kingdom, Vale of Glamorgan, CF643DH",0.8
11046,1047,"Crown And Mitre Hotel, 4 English Street CarlisleCumbria, Cumberland, North West, CA38HZ","Crown and Mitre Hotel, 4, English Street, Carlisle, , United Kingdom, Cumberland, North West, CA38HZ",0.8909
11065,7596,"Warwick Hall Warwick On Eden CarlisleCumbria, Cumberland, North West, CA48PG","Warwick Hall, Warwick-On-Eden, Cumberland, North West, CA48PG",0.8
11225,1983,"The Royal Station Hotel, Market Street Carnforth, Lancaster, North West, LA59BT","The Royal Station Hotel, Market Street, Carnforth, , United Kingdom, Lancaster, North West, LA59BT",0.8167
11228,8677,"The Longlands, Tewitfield CarnforthLancashire, Lancaster, North West, LA61JH","Tewitfield Marina, Tewitfield, Lancaster, North West, LA61JH",0.8
11373,1419,"Carradale Hotel, Argyll Argyll, Argyll and Bute, PA286RY","Carradale Hotel, B879, Carradale, , GB, Argyll and Bute, PA286RY",0.8
11375,1420,"Ashbank Hotel, Carradale CarradaleArgyll, Argyll and Bute, PA286RY","Ashbank Hotel, B879, Carradale, , GB, Argyll and Bute, PA286RY",0.8
11428,11213,"Donington Manor Hotel, High Street Castle Donington Castle Donington, North West Leicestershire, East Midlands, DE742PP","Donington Manor Hotel, High Street, Derby, North West Leicestershire, East Midlands, DE742PP",0.8
11554,10550,"The Phoenix Hotel, 15 Fore Street Chard, Somerset, South West, TA201PH","The Phoenix Hotel, Fore St, Chard, Somerset, South West, TA201PH",0.8166
11592,2598,"St George Hotel, 7 8 New Road Av Chatham, Kent, Medway, South East, ME46BB","St. George Hotel, 7-8, New Road Avenue, Chatham, , United Kingdom, Medway, South East, ME46BB",0.8538
11593,3351,"The Charles Hotel, 15 New Road Chatham Kent, Medway, South East, ME44QJ","The Charles Hotel, New Road, Chatham, , United Kingdom, Medway, South East, ME44QJ",0.8
11697,5797,"County Hotel, Rainsford Road ChelmsfordEssex, East of England, CM12PZ","The County Hotel & Resturant, 29, Rainsford Road, Chelmsford, East of England, CM12PZ",0.8
11702,7704,"Premier Inn Chelmsford, Main Road Boreham BorehamChelmsford, East of England, CM33HJ","Premier Inn (Boreham), Main Road, Chelmsford, East of England, CM33HJ",0.8
11708,7730,"Saracens Hotel, 3 High street ChelmsfordEssex, East of England, CM11BE","Saracens Head Hotel, 3, High Street, Chelmsford, East of England, CM11BE",0.8347
11733,5779,"Queens Hotel Cheltenham MGallery by Sofitel, The Promenade Cheltenham, South West, GL501NN","Mercure Cheltenham Queen's Hotel, The Promenade, Cheltenham, South West, GL501NN",0.8223
11768,5780,"Holiday Inn Express Cheltenham Town Centre, Dunalley Street Cheltenham, South West, GL504AP","Holiday Inn Express, Dunalley Street, Cheltenham, South West, GL504AP",0.8
11781,6559,"Lypiatt House, Lypiatt Road Cheltenham, South West, GL502QW","Lypiatt House Hotel, Lypiatt Road, Cheltenham, South West, GL502QW",0.8093
11983,7109,"St Pierre Marriott Hotel & Country Club, St Pierre Park Chepstow, Monmouthshire, NP166YA","St Pierre Country Club, Chepstow, Monmouthshire, NP166YA",0.8356
12017,4125,"Holiday Inn Chester South, Wrexham Road Chester, Cheshire West and Chester, North West, CH49DL","Holiday Inn Chester South, Wrexham Road, Chester, Cheshire West and Chester, North West, CH49DL",0.8714
12025,2812,"Macdonald New Blossoms Hotel, St. John Street  Chester, Cheshire West and Chester, North West, CH11HL","Macdonald New Blossoms Hotel, 1, Saint John Street, Chester, , United Kingdom, Cheshire West and Chester, North West, CH11HL",0.871
12028,7244,"The Queen at Chester Hotel, BW Premier Collection, City Road ChesterCheshire, Cheshire West and Chester, North West, CH13AH","Queen Hotel, City Road, Chester, Cheshire West and Chester, North West, CH13AH",0.8
12029,9276,"Dene Hotel, 95 Hoole Road ChesterChesire, Cheshire West and Chester, North West, CH23ND","Dene Hotel, 95, Hoole Road, Chester, Cheshire West and Chester, North West, CH23ND",0.8944
12038,378,"Peckforton Castle, Stone House Lane TARPORLEY, Cheshire East, North West, CW69TN","Peckforton Castle, Stone House Lane, , United Kingdom, Cheshire East, North West, CW69TN",0.8
12091,436,"Belgrave, City Road Chester, Cheshire West and Chester, North West, CH13AE","Belgrave Hotel, 61, City Road, Chester, , United Kingdom, Cheshire West and Chester, North West, CH13AE",0.8
12092,3980,"The Park Royal QHotels, Stretton Road Stretton Stretton Warrington, North West, WA44NS","Park Royal Hotel, Stretton Road, Warrington, North West, WA44NS",0.8285
12093,11244,"Mill Hotel & Spa Destination, Milton Street Chester, Cheshire West and Chester, North West, CH13NF","Mill Hotel & Spa, Milton Street, Chester, Cheshire West and Chester, North West, CH13NF",0.89
12098,4029,"Campanile Runcorn, Lowlands Road  Runcorn Cheshire, Halton, North West, WA75TP","Campanile, Lowlands Road, Runcorn, Halton, North West, WA75TP",0.8
12104,1310,"Crown Hotel, HIGH STREET, NANTWICH CREWE, Cheshire East, North West, CW55AS","Crown Hotel, Bar & Grill, High Street, Nantwich, , United Kingdom, Cheshire East, North West, CW55AS",0.8
12123,6275,"Travelodge Middlewich, A54 Holmes Chapel Road Middlewich Cheshire, Cheshire East, North West, CW100JB","Travelodge Middlewich Hotel, Holmes Chapel Road, Middlewich, Cheshire East, North West, CW100JB",0.8239
12134,7509,"Cottons, Manchester Road Knutsford Cheshire, Cheshire East, North West, WA160SU","Cottons Hotel & Spa, Manchester Road, Knutsford, Cheshire East, North West, WA160SU",0.8652
12135,9719,"The Patten Arms Hotel, Parker Street Warrington, North West, WA11LS","Patten Arms Hotel, Parker Street, Warrington, North West, WA11LS",0.8794
12141,3213,"Hamilton Court Guest House, Hamilton St Chester, Cheshire West and Chester, North West, CH23JG","Hamilton Court Hotel, 5-7, Hamilton Street, Chester, , United Kingdom, Cheshire West and Chester, North West, CH23JG",0.8538
12145,9698,"De Trafford By Good Night Inns, Congleton Road Alderley EdgeWilmslowCheshire, Cheshire East, North West, SK97AA","De Trafford Arms Hotel, 2, Congleton Road, Alderley Edge, Cheshire East, North West, SK97AA",0.8
12146,7449,"Premier Inn Chester Central North, 76 Liverpool Road Chester ChesterCheshire, Cheshire West and Chester, North West, CH21AU","Premier Inn, 76, Liverpool Road, Chester, Cheshire West and Chester, North West, CH21AU",0.8945
12147,8327,"Premier Inn Chester Central, Caldy Valley Road BoughtonChester, Cheshire West and Chester, North West, CH35PR","Premier Inn Chester Central South East, Caldy Valley Road, Chester, Cheshire West and Chester, North West, CH35PR",0.8
12156,6802,"Premier Inn Manchester Wilmslow, Racecourse Road Wilmslow WilmslowCheshire, Cheshire East, North West, SK95LR","Premier Inn Manchester (Wilmslow), Racecourse Road, Cheshire East, North West, SK95LR",0.8
12178,4125,"Holiday Inn Chester South, Wrexham Road Chester, Cheshire West and Chester, North West, CH49DL","Holiday Inn Chester South, Wrexham Road, Chester, Cheshire West and Chester, North West, CH49DL",0.8714
12184,2812,"Macdonald New Blossoms Hotel, St. John Street  Chester, Cheshire West and Chester, North West, CH11HL","Macdonald New Blossoms Hotel, 1, Saint John Street, Chester, , United Kingdom, Cheshire West and Chester, North West, CH11HL",0.871
12186,7244,"The Queen at Chester Hotel, BW Premier Collection, City Road ChesterCheshire, Cheshire West and Chester, North West, CH13AH","Queen Hotel, City Road, Chester, Cheshire West and Chester, North West, CH13AH",0.8
12187,9276,"Dene Hotel, 95 Hoole Road ChesterChesire, Cheshire West and Chester, North West, CH23ND","Dene Hotel, 95, Hoole Road, Chester, Cheshire West and Chester, North West, CH23ND",0.8944
12206,436,"Belgrave, City Road Chester, Cheshire West and Chester, North West, CH13AE","Belgrave Hotel, 61, City Road, Chester, , United Kingdom, Cheshire West and Chester, North West, CH13AE",0.8
12207,11244,"Mill Hotel & Spa Destination, Milton Street Chester, Cheshire West and Chester, North West, CH13NF","Mill Hotel & Spa, Milton Street, Chester, Cheshire West and Chester, North West, CH13NF",0.89
12220,3213,"Hamilton Court Guest House, Hamilton St Chester, Cheshire West and Chester, North West, CH23JG","Hamilton Court Hotel, 5-7, Hamilton Street, Chester, , United Kingdom, Cheshire West and Chester, North West, CH23JG",0.8538
12222,7449,"Premier Inn Chester Central North, 76 Liverpool Road Chester ChesterCheshire, Cheshire West and Chester, North West, CH21AU","Premier Inn, 76, Liverpool Road, Chester, Cheshire West and Chester, North West, CH21AU",0.8945
12223,8327,"Premier Inn Chester Central, Caldy Valley Road BoughtonChester, Cheshire West and Chester, North West, CH35PR","Premier Inn Chester Central South East, Caldy Valley Road, Chester, Cheshire West and Chester, North West, CH35PR",0.8
12228,9379,"The Pheasant Inn, Higher Burwardsley Tattenhall TattenhallCheshire, Cheshire West and Chester, North West, CH39PF","Pheasant Inn, Chester, Cheshire West and Chester, North West, CH39PF",0.8
12273,6938,"Casa Hotel, Lockoford Lane Chesterfield, East Midlands, S417JB","Casa Hotel, Lockoford Lane, Chesterfield, East Midlands, S417JB",0.8267
12361,1530,"Millstream Hotel and Restaurant, Bosham Lane Bosham  Chichester, South East, PO188HL","Millstream Hotel, Bosham Lane, Chichester, , United Kingdom, South East, PO188HL",0.8276
12457,9983,"Sign of the Angel, 6 Church Street Chippenham LacockChippenham, Wiltshire, South West, SN152LB","At the Sign of the Angel, Church Street, Lacock, Wiltshire, South West, SN152LB",0.8
12503,9208,"Eight Bells Inn, Church Street Chipping CampdenGloucestershire, Cotswold, South West, GL556JG","Eight Bells, Church Street, Cotswold, South West, GL556JG",0.802
12726,10862,"Corinium Hotel & Restaurant, 12 Gloucester Street Cirencester CirencesterGloucestershire, Cotswold, South West, GL72DG","The Corinium Hotel And Restaurant, 12, Gloucester Street, Cotswold, South West, GL72DG",0.8036
12750,3560,"Thames Head Inn, Tetbury Road Cirencester, Cotswold, South West, GL76NZ","The Thames Head Inn, Tetbury Road, Cotswold, , United Kingdom, South West, GL76NZ",0.8
12965,6193,"Hilton Cobham, Seven Hills Road South Cobham, Elmbridge, South East, KT111EW","Hilton Cobham, Seven Hills Road, Cobham, Elmbridge, South East, KT111EW",0.8526
13053,10935,"Riverside Hotel, 2 North Station Rd ColchesterEssex, East of England, CO11RB","Riverside Hotel, 2, North Station Road, Colchester, , GB, East of England, CO11RB",0.8824
13065,7770,"The Railway Sleeper Lodge, Bergholt Road EssexColchester, East of England, CO45AJ","Railway Sleeper Lodge, 172, Bergholt Road, Colchester, East of England, CO45AJ",0.8
13170,7717,"The Norfolk Mead Hotel, Church Loke Coltishall ColtishallNorfolk, Broadland, East of England, NR127DN","Norfolk Mead Hotel & Spa, Church Loke, Broadland, East of England, NR127DN",0.8
13233,617,"Comrie Hotel, Drummond Street ComriePerthshire, Perth and Kinross, PH62DY","Comrie Hotel, Drummond Street, Comrie, , United Kingdom, Perth and Kinross, PH62DY",0.8
13239,8856,"Alexandra Court Hotel, 7 Newcastle Road CongletonCheshire, Cheshire East, North West, CW124HN","Alexandra Court Hotel, 7, Newcastle Road, Cheshire East, North West, CW124HN",0.8348
13442,7929,"Premier Inn Corby, 1 Little Colliers Field CorbyNorthants, North Northamptonshire, East Midlands, NN188TJ","Premier Inn, 1, Little Collier's Field, Corby, , GB, North Northamptonshire, East Midlands, NN188TJ",0.8791
13686,3562,"Meudon Hotel, Mawnan Smith Cornwall, South West, TR115HT","Hotel Meudon, Mawnan Smith, Mawnan Smith, , United Kingdom, Cornwall, South West, TR115HT",0.8
13824,5049,"The Atlantic Hotel, Dane Road Newquay, Cornwall, South West, TR71EN","Atlantic Hotel, Dane Road, Newquay, Cornwall, South West, TR71EN",0.8987
13847,2619,"Membly Hall Hotel, Cliff Road, Cornwall, South West, TR114NT","Membly Hall, 12, Cliff Road, Falmouth, , GB, Cornwall, South West, TR114NT",0.8618
13986,8300,"The St Ives Bay Hotel, The Terrace St Ives, Cornwall, South West, TR262BP","St Ives Bay Hotel, The Terrace, St Ives, , GB, Cornwall, South West, TR262BP",0.8
14041,1967,"The Bay Hotel, Bay Hotel North Corner Coverack CoverackHelston, Cornwall, South West, TR126TF","Bay Hotel, North Corner, Coverack, , United Kingdom, Cornwall, South West, TR126TF",0.8
14294,6337,"The Penellen Bed And Breakfast, 64 Riviere Towans Phillack Hayle, Cornwall, South West, TR275AF","The Penellen Bed and Breakfast, 64, Riviere Towans, Hayle, , GB, Cornwall, South West, TR275AF",0.827
14294,6337,"The Penellen Bed And Breakfast, 64 Riviere Towans Phillack Hayle, Cornwall, South West, TR275AF","The Penellen Bed and Breakfast, 64, Riviere Towans, Hayle, , GB, Cornwall, South West, TR275AF",0.827
16302,7756,"The Jacobean Hotel, Holyhead Road Coventry, West Midlands, CV58HX","The Jacobean, Holyhead Road, Coventry, West Midlands, CV58HX",0.8745
16379,2713,"The Anchor Inn, 1 3 High Street, Isle of Wight, South East, PO317SA","The Anchor Inn, 1, High Street, Cowes, , GB, Isle of Wight, South East, PO317SA",0.8
16744,617,"Comrie Hotel, Drummond Street ComriePerthshire, Perth and Kinross, PH62DY","Comrie Hotel, Drummond Street, Comrie, , United Kingdom, Perth and Kinross, PH62DY",0.8
16778,957,"Hotel De Paris, High Street CromerNorfolk, North Norfolk, East of England, NR279HG","Hotel de Paris, High Street, Cromer, , United Kingdom, North Norfolk, East of England, NR279HG",0.8
16840,7502,"Dial House Hotel, 62 Dukes Ride CrowthorneBerkshire, Bracknell Forest, South East, RG456DL","Dial House Hotel, 62, Duke's Ride, Crowthorne, , GB, Bracknell Forest, South East, RG456DL",0.8571
16841,6900,"Premier Inn London Croydon Town Centre, Phillips House 6 Lansdowne Road 6 Lansdowne RoadCroydon, London, CR02BX","Premier Inn, 6, Lansdowne Road, Croydon, London, CR02BX",0.8615
16849,2930,"Kirkdale Hotel, 22 St Peters Road CroydonSurrey, London, CR01HD","Kirkdale Hotel, 22, St. Peter's Road, Croydon, , United Kingdom, London, CR01HD",0.8814
16857,5814,"Premier Inn London Croydon South, 104 Coombe Road CroydonSurrey, London, CR05RB","Premier Inn Croydon South, 104, Coombe Road, Croydon, London, CR05RB",0.8833
16858,5403,"Premier Inn London Croydon Purley A23, The Colonnades Leisure Park 619 Purley Way  Croydon Surrey 619 Purley WayCroydonSurrey, London, CR04RQ","Premier Inn Croydon West, 619, Purley Way, Croydon, London, CR04RQ",0.8818
16899,9128,"Ockenden Manor Hotel & Spa, Ockenden Lane Cuckfield Cuckfield West Sussex, Mid Sussex, South East, RH175LD","Ockenden Manor Hotel & Spa, Ockenden Lane, Haywards Heath, Mid Sussex, South East, RH175LD",0.8
16930,4698,"DoubleTree by Hilton Glasgow Westerwood Spa & Golf Resort, 1 St Andrews Drive Cumbernauld Cumbernauld, North Lanarkshire, G680EW","DoubleTree by Hilton Glasgow Westerwood Spa & Golf Resort, 1, St Andrews Drive, Glasgow, North Lanarkshire, G680EW",0.8136
17063,7515,"Wheyrigg Hall Hotel, Wheyrigg Wheyrigg Wigton Cumbria, Cumberland, North West, CA70DH","Wheyrigg Hall Hotel, Wheyrigg, Cumberland, North West, CA70DH",0.8529
17102,1047,"Crown And Mitre Hotel, 4 English Street CarlisleCumbria, Cumberland, North West, CA38HZ","Crown and Mitre Hotel, 4, English Street, Carlisle, , United Kingdom, Cumberland, North West, CA38HZ",0.8909
17106,7647,"Farlam Hall Country House Hotel, Hallbankgate Cumbria, Cumberland, North West, CA82NG","Farlam Hall, Brampton, Cumberland, North West, CA82NG",0.8
17135,7675,"Sella Park House Hotel, Calderbridge Cumbria, Cumberland, North West, CA201DW","Sella Park, Calder Bridge, Cumberland, North West, CA201DW",0.8
17252,2237,"The Hall Park Hotel, 23 Carlton Road WorkingtonCumbria, Cumberland, North West, CA144BX","Hall Park hotel, 23, Carlton Road, Workington, , United Kingdom, Cumberland, North West, CA144BX",0.8532
17279,8644,"Borrowdale Gates Hotel, Grange-in-Borrowdale KeswickCumbria, Cumberland, North West, CA125UQ","Borrowdale Gates Hotel, Grange, Cumberland, North West, CA125UQ",0.899
17289,2953,"The Pennington Hotel & Inn at Ravenglass, Main Street Ravenglass, Cumberland, North West, CA181SQ","Pennington Hotel, Main Street, Ravenglass, , United Kingdom, Cumberland, North West, CA181SQ",0.8
17320,7536,"The Golf Hotel, Criffel Street  Silloth - On - Solway, Cumberland, North West, CA74AB","The Golf Hotel, Criffel Street, Silloth, Cumberland, North West, CA74AB",0.8
17332,2240,"The Sleepwell Inn, Washington Street Workington, Cumberland, North West, CA143AX","The Sleepwell Inn, Washington Street, Workington, , United Kingdom, Cumberland, North West, CA143AX",0.8
17354,1452,"Manor House Hotel, 11-12 Main Street Saint BeesCumbria, Cumberland, North West, CA270DE","Manor House, 11-12, Main Street, St Bees, , United Kingdom, Cumberland, North West, CA270DE",0.8
17388,7596,"Warwick Hall Warwick On Eden CarlisleCumbria, Cumberland, North West, CA48PG","Warwick Hall, Warwick-On-Eden, Cumberland, North West, CA48PG",0.8
17724,7603,"Keswick Park Hotel, 33 Station Road KeswickCumbria, Cumberland, North West, CA124NA","Keswick Park Hotel, 33, Station Road, Keswick, Cumberland, North West, CA124NA",0.8846
17811,1453,"Queens Hotel, Main Street St Bees, Cumberland, North West, CA270DE","Queens Hotel, 130, Main Street, St Bees, , United Kingdom, Cumberland, North West, CA270DE",0.82
17951,7890,"Devonport Hotel, 16 18 The Front Middleton One Row Middleton One RowDarlingtonDurham, North East, DL21AS","The Devonport, 16-18, The Front, Darlington, North East, DL21AS",0.8463
17965,4632,"Premier Inn Darlington East Morton Park, Morton Park Way Morton Park  Darlington Morton ParkDarlington, North East, DL14PJ","Premier Inn, Morton Park Way, Darlington, North East, DL14PJ",0.8056
18035,3883,"Holiday Inn Express London Dartford, University Way Dartford, South East, DA15PA","Holiday Inn Express London - Dartford, University Way, Dartford, South East, DA15PA",0.8501
18058,8743,"The Royal Castle Hotel Ltd, The Quay DartmouthDevon, South Hams, South West, TQ69PS","Royal Castle Hotel, 11, The Quay, Dartmouth, South Hams, South West, TQ69PS",0.8
18061,8752,"Browns Hotel, 27-29 Victoria Road DartmouthDevon, South Hams, South West, TQ69RT","Browns, 27-29, Victoria Road, Dartmouth, South Hams, South West, TQ69RT",0.8
18069,221,"Townstal Farmhouse, Townstal Road Dartmouth, South Hams, South West, TQ69HY","Townstal Farm House Hotel, Townstal Road, Dartmouth, , United Kingdom, South Hams, South West, TQ69HY",0.8184
18201,3182,"The Clarendon Hotel, 51/53 Beach Street DealKent, Dover, South East, CT146HY","Clarendon Hotel, 51-55, Beach Street, Deal, Kent, , United Kingdom, Dover, South East, CT146HY",0.8182
18300,4960,"Travelodge Derby Chaddesdon, Nottingham Road Chaddesden Derby ChaddesdenDerby, East Midlands, DE216LZ","Travelodge, Nottingham Road, Derby, East Midlands, DE216LZ",0.8
18313,1153,"Holiday Inn Derby Riverlights, Morledge Derby, East Midlands, DE12AY","Holiday Inn, Derby, , United Kingdom, East Midlands, DE12AY",0.8503
18315,360,"ibis budget Derby, B5008 Etwall Road Willington Etwall RoadWillington, South Derbyshire, East Midlands, DE656DX","Ibis Budget, Etwall Road, Derby, , United Kingdom, South Derbyshire, East Midlands, DE656DX",0.8
18317,4957,"Travelodge Derby Cricket Ground, The County Ground Nottingham Road Nottingham RoadDerbyDerbyshire, East Midlands, DE216DA","Travelodge, Nottingham Road, Derby, East Midlands, DE216DA",0.8
18318,11213,"Donington Manor Hotel, High Street Castle Donington Castle Donington, North West Leicestershire, East Midlands, DE742PP","Donington Manor Hotel, High Street, Derby, North West Leicestershire, East Midlands, DE742PP",0.8
18319,4523,"Derby Mickleover Hotel, BW Signature Collection, Etwall Road Mickleover MickleoverDerby, South Derbyshire, East Midlands, DE30XX","Derby Mickleover Hotel, Etwall Road, Derby, South Derbyshire, East Midlands, DE30XX",0.8
18320,4192,"International Hotel, 288 Burton Rd Derby, East Midlands, DE236AD","The Continental, 288-290, Burton Road, Derby, , GB, East Midlands, DE236AD",0.87
18334,4289,"Risley Hall Hotel - Sure Hotel Collection by Best Western, Derby Road Risley Risley Derbyshire, Erewash, East Midlands, DE723SS","Risley Hall Hotel, Derby Road, Derby, Erewash, East Midlands, DE723SS",0.8
18355,4273,"The Farmhouse, 60 Ashbourne Road DerbyEngland, Amber Valley, East Midlands, DE224LY","The Farmhouse Mackworth Hotel, 60, Ashbourne Road, Derby, Amber Valley, East Midlands, DE224LY",0.8049
18520,721,"The Fountain Inn, Fore Street OkehamptonDevon, West Devon, South West, EX201AP","Fountain Hotel, Fore Street, Okehampton, , United Kingdom, West Devon, South West, EX201AP",0.8
18538,5672,"Arundell Arms, Fore Street Devon, West Devon, South West, PL160AA","The Arundell, Fore Street, West Devon, South West, PL160AA",0.8444
18704,3109,"Best Western Exmouth Beach Hotel, MORTON CRESCENT EXMOUTH, East Devon, South West, EX81BE","Best Western Exmouth Beach, 2-5, Morton Crescent, Exmouth, , United Kingdom, East Devon, South West, EX81BE",0.8982
19078,544,"Novar Arms Hotel, Balconie Street Schottland, Highland, IV169UN","Novar Arms Hotel, Balconie Street, Evanton, , United Kingdom, Highland, IV169UN",0.8
19079,859,"National Hotel, High Street Dingwall, Highland, IV159HA","The National Hotel, High Street, Dingwall, , United Kingdom, Highland, IV159HA",0.8
19141,8067,"Royal Ship, Queens Square Dolgellau, Gwynedd, LL401AR","Royal Ship Hotel, Queen Square, Dolgellau, Gwynedd, LL401AR",0.888
19817,4178,"Premier Inn Dover East, Jubilee Way Guston Wood Guston WoodDover Kent, South East, CT155FD","Premier Inn, Jubilee Way, Guston Wood, Dover, South East, CT155FD",0.8
19966,949,"Benleva Hotel, Kilmore Road Drumnadrochit Loch Ness, Highland, IV636UH","Benleva Hotel, Kilmore Road, Drumnadrochit, , United Kingdom, Highland, IV636UH",0.8
20035,2656,"Tigh na Sgiath Country House Hotel, SKYE OF CURR ROAD GRANTOWN ON SPEY, INVERNESS, Highland, PH263PA","Tigh na Sgiath, Skye of Curr Road, Dulnain Bridge, , United Kingdom, Highland, PH263PA",0.8
20062,1520,"Premier Inn Dumbarton Loch Lomond, Lomondgate Drive Dumbarton DumbartonWest Dumbarton, West Dunbartonshire, G822QU","Premier Inn Dumbarton Loch Lomond, Lomondgate Drive, Dumbarton, , United Kingdom, West Dunbartonshire, G822QU",0.8
20176,8398,"Travelodge Dundee Strathmore Avenue, 296A Strathmore  Dundee, Dundee City, DD36SH","Travelodge, 296A, Strathmore Avenue, Dundee, Dundee City, DD36SH",0.8615
20205,9422,"Hotel Indigo Dundee, Lower Dens Mill Constable Street Lower Dens MillDundee, Dundee City, DD46AD","Hotel Indigo Dundee, Constable Street, Dundee, Dundee City, DD46AD",0.84
